id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,review_score,basement_size,built,renovation,zipcode,latitude,longitude,living_room_size,lot_size
6857149,15/7/2014,372000,4,1.75,1,0,0,excellent,None,880,1969,0,98056,47.5147,-122.193,1930,7291
8000102,10/6/2014,290000,2,1,1,0,0,fair,7,0,1930,1973,98115,47.6971,-122.317,1380,6380
7244195,3/9/2015,329990,4,2.75,2,0,0,fair,None,0,1997,0,98022,47.2089,-122.011,2270,8770
7156620,13/10/2014,393500,3,1.75,1,0,0,excellent,7,0,1948,0,98155,47.7397,-122.3,1200,8156
7727605,13/5/2014,1550000,5,3.25,1,0,2,excellent,8,1370,1982,0,98040,47.5591,-122.229,4240,15202
6817627,22/5/2014,240000,4,2.25,1,0,0,good,6,0,1973,0,98023,47.3192,-122.385,2010,8000
7068775,13/5/2014,285000,3,1,1,0,0,good,8,0,1973,0,98166,47.459,-122.355,1260,8400
6735453,14/4/2015,382500,3,1.5,1,0,0,fair,8,0,1987,0,98074,47.6256,-122.036,1710,9862
8064665,31/3/2015,1925000,4,3.75,1,0,0,fair,8,0,1951,0,98112,47.6308,-122.287,3650,9506
7571060,29/8/2014,800000,3,2.5,1,0,2,FAIR,8,1000,1956,0,98115,47.676,-122.272,3040,6765
6887030,4/2/2015,550000,4,3.5,2,0,0,fair,6,0,1967,0,98033,47.6585,-122.186,1720,16011
7065087,15/12/2014,387846,4,1.75,1,0,0,good,8,480,1954,0,98028,47.7642,-122.264,1680,10000
7141972,21/8/2014,367500,4,2,1,0,0,fair,9,0,1980,0,98002,47.33,-122.22,1960,16015
7035942,8/4/2014,780500,5,1,2,0,0,fair,7,0,1902,0,98112,47.6246,-122.312,2130,4264
7037019,5/5/2015,680000,3,1.75,1,0,0,good,10,240,1950,0,98115,47.6934,-122.321,1580,5760
6843728,24/12/2014,434400,5,1.75,1,0,0,good,7,0,1968,0,98034,47.7256,-122.18,1800,7764
7167084,6/12/2014,370000,2,1,1,0,0,GOOD,8,0,1947,0,98033,47.6934,-122.163,1510,12915
7705482,13/3/2015,465000,3,1.75,1,0,0,fair,7,380,1971,0,98177,47.7694,-122.367,2500,8073
7554532,27/3/2015,323000,3,2,1,0,0,good,7,0,1979,0,98058,47.4445,-122.123,2010,7350
7290166,1/5/2015,270000,4,2.5,2,0,0,fair,8,0,2009,0,98042,47.3678,-122.124,2140,5806
7951243,19/12/2014,1320000,3,1.75,1,0,2,fair,7,0,1980,0,98052,47.6479,-122.12,2640,11957
8006190,27/6/2014,560000,4,2.5,2,0,0,FAIR,6,0,2003,0,98059,47.4922,-122.141,2710,6583
7252726,28/4/2015,450000,3,1,1,0,0,FAIR,7,300,1907,0,98144,47.5897,-122.314,1150,3000
7105626,26/6/2014,290000,2,1,1,0,0,fair,7,0,1924,0,98125,47.7091,-122.292,1250,7740
7894021,24/9/2014,354000,3,2,1,0,0,fair,7,0,1980,0,98074,47.6223,-122.043,1700,13045
6856672,3/4/2015,705000,5,3,2,0,0,EXCELLENT,6,0,1909,0,98107,47.6722,-122.389,1800,4650
7481522,8/8/2014,445000,3,2.25,1,0,0,good,6,620,1977,0,98034,47.7332,-122.192,1560,7630
7253398,21/7/2014,229900,3,1,1,0,0,fair,9,0,1968,0,98003,47.2738,-122.3,1440,10425
7430216,3/10/2015,610000,4,2.5,2,0,0,FAIR,7,0,2001,0,98053,47.6872,-122.036,2900,5712
7836659,12/10/2014,535000,3,3.25,2,0,2,fair,8,0,2000,0,98065,47.5342,-121.866,2670,6500
7393246,2/4/2015,437400,3,1.75,1,0,0,good,7,0,1960,0,98008,47.6253,-122.119,1100,7875
6983138,None,None,None,None,2,None,0,None,8,1420,1978,None,None,47.7477,-122.217,None,11557
7465153,30/6/2014,570000,3,2,1,0,0,fair,6,420,1949,2013,98006,47.5621,-122.168,2580,11600
7652377,10/9/2014,533000,3,2.5,2,0,0,fair,8,0,2004,0,98011,47.7735,-122.227,2540,4871
7161052,4/3/2015,555000,3,2.5,2,0,0,fair,7,0,2004,0,98065,47.5302,-121.849,2360,4829
None,None,None,None,1.75,None,0,0,None,8,0,None,None,None,None,-122.095,1330,8250
7216660,1/8/2015,350000,3,1,1,0,0,good,8,0,1977,0,98034,47.7308,-122.19,1480,8352
7704152,16/6/2014,245000,2,1,1,0,0,fair,9,220,1943,0,98106,47.5276,-122.346,1040,4880
7001578,6/5/2014,456000,4,1.75,1,0,0,excellent,9,0,1947,0,98125,47.7249,-122.287,2590,9997
8009622,13/8/2014,465000,4,2.25,1,0,0,good,None,670,1977,0,98034,47.7213,-122.171,2130,8050
6823331,1/7/2015,445000,2,1.75,1,0,2,fair,8,0,2008,0,98053,47.7092,-122.015,1680,4989
6997459,28/7/2014,517850,5,2.75,1,0,0,good,8,1250,1966,0,98034,47.7249,-122.187,2060,7848
7941734,30/9/2014,329000,5,2.75,2,0,0,FAIR,9,0,1996,0,98092,47.2622,-122.212,2200,7421
6723002,15/5/2014,512500,3,2.5,2,0,0,GOOD,8,0,1997,0,98116,47.562,-122.393,1240,5750
7553687,6/4/2014,365000,2,1,1,0,0,GOOD,8,0,1947,0,98125,47.7294,-122.329,1710,8100
8026759,20/3/2015,450500,3,1,1,0,0,fair,8,0,1948,0,98133,47.7161,-122.33,1990,9384
7589879,16/10/2014,915000,3,1,1,0,0,fair,9,0,1952,0,98004,47.623,-122.205,1930,8286
7437702,20/6/2014,205000,3,1,1,0,0,EXCELLENT,7,0,1960,0,98002,47.2891,-122.221,990,7314
6805663,8/11/2014,314000,4,2.5,2,0,0,fair,7,0,1992,0,98188,47.4435,-122.274,2160,8113
7415746,7/2/2014,496000,2,1,1,0,0,fair,8,0,1946,0,98107,47.6695,-122.36,1230,6913
7086991,16/4/2015,329950,4,1,1,0,0,fair,7,770,1957,0,98178,47.4916,-122.224,2050,7800
7916953,16/6/2014,375000,4,2,2,0,0,fair,8,0,1913,1945,98011,47.7607,-122.209,1780,8732
6811233,20/6/2014,623000,3,2.5,2,0,0,excellent,9,0,1989,0,98033,47.6908,-122.169,1850,8482
6884295,None,None,None,1.5,None,0,None,fair,10,0,None,0,98014,None,None,1180,None
6758158,3/4/2015,532500,3,3.25,1,0,0,fair,11,1380,1984,0,98065,47.5244,-121.842,2100,13500
7269784,28/5/2014,960000,4,2.25,2,0,2,EXCELLENT,6,610,1929,0,98117,47.6796,-122.402,2150,5100
7604139,28/6/2014,598000,4,2.5,2,0,0,fair,7,0,1994,0,98045,47.4761,-121.723,2760,35440
7005178,14/8/2014,683000,3,2.5,2,0,2,fair,7,0,1998,0,98027,47.5504,-122.077,2730,9930
7661676,17/2/2015,425000,5,2.5,1,0,0,good,7,1250,1962,0,98155,47.7609,-122.297,1900,11600
6971083,5/6/2014,533000,5,2.75,1.5,0,0,fair,8,400,1926,0,98103,47.6831,-122.343,1400,3780
7919843,13/5/2014,375000,3,1,1,0,0,GOOD,7,0,1953,0,98166,47.4319,-122.339,2100,10400
7332652,6/4/2014,250500,3,2,2,0,0,good,7,0,1988,0,98023,47.2917,-122.373,1710,7225
6863497,8/6/2014,257000,4,1.75,1.5,0,0,fair,7,540,1922,1990,98010,47.3102,-122.023,1300,8960
7781216,24/6/2014,218000,3,1,1,0,0,good,7,0,1945,0,98178,47.5013,-122.244,1110,16115
7671630,6/11/2014,460000,3,2,1,0,0,fair,9,1030,1929,0,98126,47.5705,-122.376,1750,4452
6849302,14/4/2015,255544,3,1,1.5,0,0,GOOD,None,600,1941,0,98133,47.7503,-122.334,1610,7453
6902224,14/9/2014,560000,2,2,1,0,0,fair,7,0,2008,0,98053,47.7088,-122.015,1680,4950
6883195,2/11/2015,480000,4,2.5,2,0,0,fair,8,0,2011,0,98019,47.734,-121.965,2320,4255
None,None,1300000,5,1.75,1,None,None,fair,7,630,None,None,None,None,-122.213,3650,19180
7352909,26/4/2015,580000,3,2.75,1,0,0,fair,8,0,1989,0,98028,47.768,-122.259,3030,9910
6799617,28/6/2014,475000,3,2.5,1,0,0,fair,11,540,1998,0,98126,47.5369,-122.378,1590,8374
7560682,30/6/2014,1309500,4,2.5,1,1,4,fair,8,1090,1956,0,98166,47.4396,-122.353,2960,19964
7978984,27/3/2015,700000,3,2.5,1,0,0,good,7,0,1980,0,98038,47.4188,-121.949,2120,100623
7104197,17/9/2014,590000,3,2.5,2,0,0,fair,8,0,1988,0,98074,47.631,-122.042,2630,10091
7618197,22/2/2015,264500,3,2.5,1,0,0,fair,7,0,1990,0,98092,47.2622,-122.219,2110,8619
7827209,27/10/2014,465000,2,1,1,0,0,good,9,0,1918,0,98107,47.6751,-122.379,1480,3900
7896247,23/3/2015,290000,3,1,1,0,2,fair,5,0,1971,0,98106,47.5278,-122.343,1660,7620
7382059,21/11/2014,1815000,4,4.5,2,0,2,fair,5,0,1998,0,98033,47.6491,-122.201,2200,8528
6759942,15/6/2014,416000,3,1,1,0,0,good,8,0,1957,0,98008,47.6034,-122.122,1490,8200
7291219,28/1/2015,360000,4,2,1,0,0,fair,7,0,1962,0,98034,47.7304,-122.24,1310,8914
7079154,6/2/2014,585083,5,2.75,1,0,0,fair,9,1320,1977,0,98075,47.5916,-122.076,2910,37376
7366183,5/12/2014,840000,4,2.75,1.5,0,0,fair,6,980,1936,0,98119,47.6413,-122.357,1960,3705
7726488,24/3/2015,81000,2,1,1,0,0,terrible,7,0,1943,0,98168,47.4808,-122.315,860,9000
7900031,30/1/2015,1285000,3,2.25,1,0,1,good,9,0,1950,0,98105,47.6629,-122.269,2750,6211
7601430,25/11/2014,326000,4,1.75,1,0,0,fair,7,900,1963,0,98178,47.5034,-122.245,1170,7381
7152912,24/2/2015,None,None,None,None,None,2,None,10,0,1925,None,None,None,None,None,5000
7857414,10/3/2014,185000,3,1,1.5,0,0,good,8,0,1958,0,98032,47.3756,-122.297,1170,7125
None,23/7/2014,None,None,2.5,None,0,0,None,8,0,None,0,None,None,-122.194,None,None
7937419,10/1/2014,234000,3,1.5,1.5,0,0,good,11,0,1967,0,98045,47.4452,-121.77,1250,9975
6820222,31/12/2014,485000,4,2.5,2,0,0,good,7,0,1964,0,98007,47.5947,-122.134,1840,9058
7637470,15/7/2014,750000,4,1.75,2,0,0,good,8,650,1941,0,98199,47.6499,-122.391,1820,6250
7118971,5/7/2015,865000,4,2,2,0,0,fair,6,620,1901,1987,98119,47.6513,-122.368,1290,1764
7703690,18/6/2014,287500,4,2.5,1,0,0,good,8,980,1979,0,98023,47.2986,-122.372,2120,8571
7713508,7/8/2014,375000,3,1.75,1,0,0,fair,9,530,1976,0,98072,47.7628,-122.162,1260,9681
6888210,9/5/2014,565000,3,2.25,1,0,0,excellent,7,850,1969,0,98033,47.6863,-122.189,2180,8960
6993516,19/2/2015,260000,4,3,2,0,0,fair,7,0,2010,0,98042,47.3528,-122.146,1930,6925
None,17/10/2014,190000,3,1,1,None,None,good,8,None,1943,None,None,None,-122.188,None,None
7302418,9/9/2014,399950,5,2,1,0,0,excellent,9,1380,1964,0,98118,47.5396,-122.276,1400,7112
7188074,26/3/2015,275000,3,2.5,2,0,0,fair,7,0,1990,0,98023,47.2895,-122.352,1820,6434
7216637,12/2/2014,528000,3,2.75,1,0,0,fair,8,780,1987,0,98126,47.5352,-122.38,1300,4080
7531492,17/10/2014,315000,3,2,1,0,0,fair,7,0,1948,0,98166,47.4753,-122.342,1520,11122
7260315,21/8/2014,614306,2,2.25,1,0,0,good,7,800,1968,0,98117,47.697,-122.39,2140,6600
6818412,31/3/2015,1490000,3,3.5,2,0,2,FAIR,8,0,1990,0,98034,47.6995,-122.228,4050,14226
7801191,29/7/2014,590000,3,2.5,2,0,0,fair,8,0,2004,0,98029,47.5513,-121.994,2300,3870
7015539,17/3/2015,261500,3,1,1,0,0,FAIR,8,0,1908,0,98144,47.5978,-122.299,1710,2231
8023222,23/5/2014,300000,4,2.5,2,0,0,fair,8,0,2001,0,98030,47.3834,-122.168,2130,7662
6861968,9/4/2014,439000,3,2.25,1.5,0,2,excellent,7,780,1928,0,98178,47.5078,-122.236,2060,7200
7535540,None,None,None,None,None,None,0,fair,7,None,1961,0,None,None,-122.256,1570,None
7638726,23/6/2014,215000,3,2,1,0,0,fair,8,0,1931,0,98168,47.4727,-122.297,1370,9000
7672560,22/9/2014,1200000,2,2.25,2,1,4,good,6,0,1956,0,98146,47.502,-122.385,2660,18530
6972825,24/2/2015,420000,4,2,1,0,0,good,7,850,1950,0,98115,47.6973,-122.295,1470,8360
7548202,4/8/2015,485000,3,2.5,2,0,0,fair,8,0,2003,0,98053,47.6819,-122.036,1680,3446
7359856,22/12/2014,202500,3,2,1,0,0,excellent,8,0,1954,0,98002,47.323,-122.216,1250,8316
7821957,23/2/2015,710000,5,3.25,2,0,0,fair,6,0,2007,0,98065,47.5427,-121.887,3335,7258
7031996,30/4/2015,535000,4,2.5,2,0,0,fair,8,0,2009,0,98059,47.4956,-122.151,3030,5308
6971307,18/12/2014,260000,4,1.75,1,0,0,good,7,0,1966,0,98058,47.4558,-122.177,1321,7756
7460631,28/5/2014,254000,3,2,1,0,0,GOOD,9,0,1992,0,98038,47.3542,-122.055,1680,7146
8032604,21/5/2014,600000,4,2.5,2,0,0,fair,None,0,2001,0,98034,47.712,-122.229,2440,5156
7650276,25/9/2014,285000,3,2.5,2,0,0,fair,8,0,2001,0,98108,47.5401,-122.293,1800,2562
7591066,23/10/2014,800000,4,3.75,2,0,0,fair,8,0,1998,0,98075,47.5882,-122.01,2490,37731
7961809,23/6/2014,165000,3,1,1,0,0,fair,7,0,1943,0,98168,47.475,-122.258,1960,11285
7702705,11/6/2014,216500,2,1,1,0,0,good,9,0,1943,0,98178,47.4886,-122.246,940,7680
6819300,19/9/2014,387990,4,2.5,2,0,0,fair,12,0,2011,0,98038,47.3551,-122.054,1840,5011
7307394,11/4/2014,500000,4,2.5,2,0,0,FAIR,7,0,2006,0,98133,47.709,-122.35,1090,5040
7501530,23/10/2014,650000,4,2.5,2,0,0,fair,9,0,2001,0,98053,47.686,-122.036,2770,5177
7505924,19/6/2014,646000,4,2.5,2,0,0,fair,7,0,2008,0,98117,47.6937,-122.361,1220,4800
None,30/1/2015,323400,None,None,None,0,None,None,9,None,1992,None,98092,None,-122.185,None,7820
7996937,8/6/2014,300000,3,2.5,2,0,0,fair,8,0,2007,0,98038,47.366,-122.017,2090,4200
7463144,10/7/2014,712500,5,2,1.5,0,0,good,8,940,1947,0,98105,47.6674,-122.279,1770,5000
7943732,6/9/2014,550000,3,1.75,1.5,0,0,fair,11,0,1900,2000,98122,47.6109,-122.302,1500,5496
7074510,17/2/2015,400000,3,1,1,0,0,fair,9,0,1969,0,98034,47.7233,-122.221,1220,7425
7465956,28/10/2014,255000,4,1.75,1,0,0,fair,None,550,1977,0,98031,47.3944,-122.187,1620,7374
7043988,12/5/2014,660000,3,1.75,2,0,2,good,9,0,1963,0,98008,47.586,-122.117,2350,8937
7051406,23/3/2015,925000,4,2.25,1,0,2,good,6,510,1941,0,98115,47.6819,-122.272,2760,6375
7267510,8/5/2014,534000,4,2.25,1,0,0,EXCELLENT,8,800,1965,0,98008,47.629,-122.117,1310,7896
6921397,19/11/2014,215000,3,1,1,0,0,good,5,0,1969,0,98003,47.3444,-122.304,1590,7700
7876996,14/10/2014,1950000,3,2.5,1.5,0,4,fair,8,0,1968,0,98034,47.6982,-122.231,2810,12225
7893968,13/5/2014,1400000,5,4.25,2,0,0,fair,6,0,2001,0,98040,47.5894,-122.243,1750,9226
6999571,2/3/2015,212000,3,1.75,1,0,0,fair,9,0,1990,0,98001,47.2587,-122.253,1590,8182
7331768,19/6/2014,265000,3,1.75,1,0,0,fair,8,0,1966,0,98023,47.3122,-122.369,1920,8010
7067277,12/5/2014,400000,3,1.75,1.5,0,0,excellent,8,560,1918,0,98116,47.5586,-122.383,1550,5750
7784554,13/2/2015,311500,4,2.5,2,0,0,fair,7,0,1992,0,98031,47.3877,-122.171,1940,7265
None,26/3/2015,2328000,4,None,2,None,0,fair,9,0,None,0,None,None,-122.221,3020,None
6880691,17/10/2014,225000,2,1,1,0,0,good,7,0,1944,0,98178,47.5001,-122.242,880,6050
7175579,6/10/2014,1250000,4,2.5,1,0,4,fair,7,1080,1988,0,98006,47.5662,-122.108,3480,13786
7334980,2/11/2015,380000,3,1,1,0,0,good,7,0,1948,0,98146,47.5066,-122.377,1460,8710
6931414,7/8/2014,600000,4,2.5,2,0,0,FAIR,8,0,1991,0,98034,47.7115,-122.239,2190,9611
7040023,21/5/2014,600000,None,2.25,None,None,None,None,6,None,1987,None,None,47.6594,-122.144,2390,8038
7934442,18/12/2014,315000,3,2.5,2,0,0,fair,8,0,2001,0,98146,47.4938,-122.337,1620,6000
6905222,None,847000,None,None,None,0,None,None,6,0,1905,0,98122,47.6092,None,1570,None
8004311,None,None,4,2.5,2,0,None,FAIR,7,0,None,None,None,47.5894,-121.98,None,10351
7777953,14/5/2014,1058000,4,2,1,0,0,good,8,0,1955,0,98004,47.5887,-122.201,2300,10463
7499759,13/5/2015,1620000,4,2.25,2,0,0,good,6,0,1977,0,98039,47.6232,-122.236,3360,19855
7441400,15/4/2015,664000,2,1.75,1,0,0,fair,7,860,1948,2002,98118,47.5554,-122.274,1680,5184
7271497,27/4/2015,454450,4,3,2,0,0,fair,5,0,2007,0,98038,47.3689,-122.057,2790,6000
None,None,341000,None,1,1,0,0,FAIR,6,0,1955,None,None,None,None,None,4080
7634769,29/10/2014,276693,4,1,1.5,0,0,good,7,0,1946,0,98155,47.7487,-122.303,1190,8875
7312215,19/11/2014,185000,2,1,1,0,0,good,7,0,1969,0,98168,47.4969,-122.3,1200,10224
7739110,17/9/2014,160000,2,2.5,2,0,0,FAIR,7,0,1981,0,98042,47.3793,-122.146,1740,2390
7578795,6/2/2014,270000,4,2.5,2,0,0,fair,8,0,1998,0,98092,47.2608,-122.209,1940,8436
8016696,18/7/2014,300000,4,1.5,1,0,0,fair,8,0,1958,0,98166,47.4698,-122.36,1610,9375
8043462,29/8/2014,264950,3,1.5,1,0,0,good,7,0,1957,0,98022,47.2027,-122,1450,9282
6922984,4/1/2015,209950,2,1,1,0,0,good,9,210,1943,0,98168,47.5024,-122.333,1310,12500
7697134,30/3/2015,850000,3,2.5,2,0,0,fair,None,0,2006,0,98053,47.7037,-122.016,1810,4764
7864739,16/5/2014,645000,4,2.5,2,0,0,fair,7,0,1983,0,98074,47.6318,-122.039,2970,10385
7952622,13/1/2015,855000,4,2.25,2,0,0,good,7,0,1973,0,98005,47.6441,-122.154,3160,35070
7788796,12/1/2014,632500,4,1.5,2,0,0,fair,8,0,1994,0,98077,47.7402,-122.035,3270,39714
7907930,21/8/2014,289950,3,2.5,2,0,0,fair,7,0,1987,0,98023,47.3202,-122.395,1670,5013
7426115,24/9/2014,850000,2,1.75,1,0,2,good,11,0,1952,0,98177,47.7542,-122.372,3020,23135
7100257,20/6/2014,565000,4,2.75,2,0,0,fair,7,0,2013,0,98059,47.4812,-122.123,3260,6132
7066200,25/4/2015,792000,3,2.5,2,0,0,fair,8,0,1999,0,98074,47.6569,-122.088,2940,19541
7572860,22/12/2014,260000,3,2.25,1,0,0,good,5,750,1987,0,98092,47.2762,-122.148,1760,8850
None,27/4/2015,585000,None,None,1,None,0,fair,8,None,None,0,None,None,-121.911,1600,None
6827955,30/7/2014,295500,3,1.75,1,0,0,fair,6,330,1981,0,98055,47.4605,-122.206,1320,8775
7891791,12/11/2014,329000,4,2,1.5,0,0,excellent,8,0,1946,0,98155,47.7538,-122.322,1480,9975
7821170,30/3/2015,750000,3,1.75,1,0,0,fair,7,1200,1976,0,98006,47.5706,-122.16,2340,11400
7565826,25/2/2015,495000,4,2.5,2,0,0,fair,9,0,1997,0,98155,47.7544,-122.303,1980,8416
7484696,5/4/2015,672500,3,1.75,1,0,2,good,5,250,1947,0,98199,47.6339,-122.392,2480,5750
7591656,5/8/2014,1307000,5,3.25,1.5,0,0,excellent,8,890,1932,2002,98109,47.6421,-122.35,2450,3500
None,8/1/2014,405000,None,None,None,0,None,None,10,0,None,None,None,None,None,None,9656
6753239,16/1/2015,620000,3,1.75,1,0,1,fair,9,1070,1947,0,98119,47.6435,-122.373,1930,5808
7710800,22/9/2014,615000,4,2.25,1,0,0,good,7,880,1973,0,98006,47.562,-122.139,2330,8500
7615753,9/4/2014,887000,6,2.25,1,0,2,excellent,7,1390,1962,0,98008,47.5849,-122.113,2500,10400
7806499,22/9/2014,1057000,4,2.75,2.5,0,2,fair,None,1240,1941,2000,98117,47.6852,-122.4,2010,5000
7660883,8/5/2014,753000,4,1.75,1,0,0,good,7,500,1974,0,98005,47.6378,-122.185,2430,35329
7648165,15/7/2014,1600000,3,2.25,2,0,0,excellent,7,940,1975,0,98102,47.6349,-122.318,3170,5400
7938473,30/5/2014,3710000,4,3.5,2,0,2,good,7,2200,2000,0,98039,47.6395,-122.234,2980,19602
7199032,31/12/2014,365000,3,1.5,1,0,0,FAIR,7,0,1954,0,98133,47.7712,-122.339,1570,9000
7314509,22/8/2014,870000,4,2.75,2,0,0,good,None,0,1982,0,98006,47.5559,-122.149,2490,15512
7467578,7/1/2014,321000,4,2.5,2,0,0,fair,7,0,2003,0,98038,47.3541,-122.015,1830,5892
7519046,5/7/2015,280000,3,2.5,2,0,0,fair,10,0,2000,0,98001,47.3299,-122.269,1700,4487
7411262,7/3/2014,288000,3,2.5,2,0,0,fair,7,0,2004,0,98038,47.3842,-122.042,1610,3612
6853600,27/2/2015,248500,3,2,1,0,0,fair,7,620,1939,1991,98023,47.3219,-122.341,1560,11564
7308906,22/6/2014,330000,4,2.5,2,0,0,fair,None,0,1999,0,98188,47.4486,-122.288,1230,9450
7542900,22/7/2014,740000,5,3.5,2,0,0,fair,7,890,1988,0,98052,47.6466,-122.119,2920,11310
7301208,23/9/2014,445000,3,2.5,2,0,0,fair,8,0,1998,0,98045,47.4845,-121.775,2430,9600
6751675,3/6/2015,198500,2,1,1,0,0,GOOD,8,0,1959,0,98023,47.3274,-122.346,990,8880
6739451,25/6/2014,280000,7,2.5,2,0,0,fair,6,0,1994,0,98092,47.3191,-122.177,1710,5688
7729235,7/10/2014,336500,3,2.25,2,0,0,good,8,0,1981,0,98034,47.7245,-122.163,1150,3432
7460020,2/11/2015,267000,3,2.5,2,0,0,good,8,0,1989,0,98010,47.311,-122.003,1580,7700
7466134,5/2/2014,315000,3,1,1,0,0,fair,8,0,1968,0,98077,47.7427,-122.072,1160,10282
7730742,8/6/2014,545000,4,2.5,2,0,0,fair,8,0,1988,0,98074,47.6347,-122.026,2050,7830
6901319,8/4/2014,274950,3,1.75,1,0,0,fair,None,0,1989,0,98001,47.3207,-122.275,1910,15571
6950405,24/12/2014,500000,2,1,1,0,2,fair,8,230,1948,0,98115,47.6778,-122.267,1970,7130
7480080,28/5/2014,299000,3,1,1.5,0,0,good,6,0,1954,0,98155,47.7758,-122.301,1440,9624
7163364,5/5/2015,420000,3,2.5,2,0,0,fair,7,310,2005,0,98029,47.5468,-121.998,1470,1525
7560904,4/7/2015,620000,3,2.5,3,0,0,fair,8,172,2006,0,98103,47.6539,-122.352,1780,1248
6770128,12/10/2014,575950,3,2.25,1,0,0,fair,8,460,1967,0,98008,47.6252,-122.104,1620,12000
8020444,9/4/2014,666500,4,2.5,2,0,0,fair,8,0,2000,0,98074,47.6067,-122.017,2790,6723
7191074,22/5/2014,180000,4,1.5,1,0,0,FAIR,7,720,1962,0,98168,47.4787,-122.302,1740,7573
7319649,23/6/2014,261350,3,1.75,1,0,0,GOOD,7,0,1962,0,98023,47.3208,-122.337,1810,9675
7804667,24/2/2015,1030000,4,3.5,1,0,0,excellent,8,1070,1948,0,98199,47.6387,-122.396,1720,5400
7504264,29/4/2015,390000,3,1.75,1,0,0,good,8,0,1969,0,98058,47.4525,-122.149,2030,9450
7688388,26/6/2014,253500,3,1,1,0,0,good,10,550,1954,0,98003,47.3256,-122.298,1550,11200
7340356,21/5/2014,625000,4,2.5,2,0,0,fair,7,0,1986,0,98072,47.775,-122.125,2680,48706
6898734,22/9/2014,255000,4,2.5,1,0,0,good,7,0,1959,0,98059,47.481,-122.163,1320,7800
7692225,10/10/2014,257000,3,2.5,2,0,0,fair,7,0,2009,0,98002,47.3363,-122.213,2030,3794
None,None,None,None,1.75,None,1,None,fair,8,800,1954,0,None,None,None,None,None
7602066,11/12/2014,745000,4,2.5,2,0,0,fair,8,0,1990,0,98075,47.56,-122.04,3130,10860
7496387,26/9/2014,1350000,4,3.5,2,0,0,fair,7,0,1999,0,98040,47.5641,-122.221,2630,9525
None,20/10/2014,None,3,None,None,None,None,None,6,None,1956,0,98166,47.4593,-122.343,1590,7500
7169029,19/6/2014,475000,3,2.5,2,0,0,fair,8,0,2003,0,98102,47.6226,-122.319,1230,1215
7249410,18/9/2014,540000,3,2.5,2,0,0,fair,8,0,1987,1999,98052,47.6791,-122.113,1890,10336
7667882,28/5/2014,175000,2,1,1,0,0,fair,7,0,1996,0,98038,47.3839,-122.038,1030,3574
7511780,7/3/2014,100000,2,0.75,1,0,0,good,7,0,1912,0,98032,47.3881,-122.234,850,5080
7351914,10/9/2014,890000,5,1,2,0,0,good,9,280,1907,0,98122,47.6038,-122.294,2360,4650
7753442,5/7/2014,280000,3,2.5,2,0,0,fair,8,0,2000,0,98001,47.3303,-122.269,1700,4746
6773182,27/6/2014,1050000,4,4.25,2,0,3,fair,7,1070,2003,0,98029,47.5566,-122.026,3850,11652
6930612,7/9/2014,486000,4,2.5,2,0,0,fair,8,0,1988,0,98023,47.3019,-122.341,3420,11250
7831865,7/7/2014,670000,5,2.5,2,0,0,excellent,8,0,1958,0,98065,47.5265,-121.835,1670,35910
None,None,480000,3,2.5,None,None,None,None,9,None,None,None,98029,None,None,1870,6079
6966822,5/7/2014,440000,3,1.75,1,0,0,good,8,440,1947,0,98118,47.5689,-122.284,1740,6180
7560775,9/5/2014,1500000,3,3.25,2,0,2,fair,8,1120,1922,1999,98144,47.5744,-122.283,3640,8505
7772901,6/9/2014,743700,4,2.5,2,0,0,fair,9,0,1988,0,98053,47.6662,-122.057,2870,28295
7710108,14/8/2014,449950,3,1.75,1,0,0,fair,8,0,1988,0,98117,47.6964,-122.362,1700,5080
None,None,367000,2,1,None,None,None,fair,8,0,None,None,None,47.701,-122.39,2300,5000
6884585,12/1/2014,1185000,4,3.25,2,0,0,fair,7,0,2001,0,98059,47.5211,-122.151,3870,12040
7637226,5/1/2015,201000,3,1,1,0,0,good,7,0,1959,0,98002,47.2881,-122.22,1220,7452
7525867,23/12/2014,575000,3,1.75,2,0,0,poor,7,0,1922,0,98112,47.6408,-122.307,1540,3800
7073954,15/4/2015,295000,3,2.5,1,0,0,fair,9,520,1979,0,98001,47.3385,-122.256,1810,7800
7741535,20/2/2015,190000,3,1,1,0,0,good,8,0,1946,0,98002,47.3015,-122.216,1040,7828
7043814,5/7/2015,742500,2,3,1,0,0,fair,7,670,1952,0,98117,47.6758,-122.375,1160,1118
7577413,3/12/2015,875000,6,3.5,2,0,0,fair,7,1430,2001,0,98056,47.5156,-122.204,2730,5661
6741418,21/4/2015,1387000,4,3.5,2,0,3,good,7,860,1990,0,98040,47.5359,-122.213,3530,17310
7109883,19/6/2014,600000,4,2.25,2,0,0,good,8,0,1970,0,98034,47.7316,-122.169,1880,8000
7243227,22/9/2014,207000,3,1.5,1,0,0,fair,11,0,1956,0,98003,47.3253,-122.298,1460,11100
6930011,21/4/2015,650000,4,2.75,2,0,0,fair,7,0,2003,0,98065,47.5414,-121.864,3180,5438
7827944,5/12/2015,275000,2,1,1,0,0,fair,8,0,1922,0,98126,47.5674,-122.367,1310,2793
7649970,None,None,None,None,None,None,0,fair,8,240,None,None,98102,47.6272,-122.318,2800,None
